Customer ID,Age,Gender,Location, Income ,Marital Status,Purchase Frequency (Past 6 Months), Average Order Value ,Preferred Product Categories,Last Purchase Date,Return Rate, Customer Lifetime Value (CLV) , Average Star Rating ,NPS Score,Income,Average Order Value,Customer Lifetime Value (CLV),Average Star Rating
C661365,75,Female, St Louis,,Single,1,,Ring,2023-05-05 00:00:00,9%,,,95.78,"162,896","31,001","436,220",3.3
C839775,69,Male, Phoenix,,Single,10,,Necklace,2023-03-17 00:00:00,13%,,,12.2,"252,578","105,942","1,015,564",2.8
C240383,29,Female, Portland,,Single,10,,Pendant,2023-04-03 00:00:00,19%,,,66.4,"152,557","126,505","2,789,178",8.6
C373315,40,Male, Seattle,,Single,10,,Armlet,2023-04-09 00:00:00,9%,,,-54.04,"184,352","150,964","1,358,401",1.6
C637846,72,Male, Philadelphia,,Married,1,,Armlet,2023-06-07 00:00:00,2%,,,63.39,"183,111","77,756","631,892",3.6
C146197,26,Female, Portland,,Married,3,,Pendant,2023-05-29 00:00:00,8%,,,-25.18,"106,555","84,042","268,899",7.2
C994594,53,Male, Virginia Beach,,Married,6,,Pendant,2023-06-14 00:00:00,19%,,,-74.8,"65,369","121,041","2,134,264",8.7
C398508,50,Female, Detroit,,Single,8,,Locket,2023-04-21 00:00:00,15%,,,60.61,"50,491","148,650","1,486,298",9.0
C705852,61,Male, Colorado Springs,,Married,1,,Bracelet,2023-05-24 00:00:00,13%,,,4.27,"105,343","157,399","2,900,554",4.7
C651470,62,Male, Newark,,Married,5,,Armlet,2023-03-20 00:00:00,13%,,,59.58,"86,390","137,244","748,273",2.4
C984114,48,Male, Detroit,,Married,4,,Pendant,2023-06-03 00:00:00,5%,,,72.94,"272,061","104,053","2,207,456",4.6
C269232,71,Male, Minneapolis,,Single,6,,Necklace,2023-06-11 00:00:00,12%,,,12.76,"234,261","18,525","2,135,173",6.9
C186562,68,Female, Los Angeles,,Single,1,,Ring,2023-05-05 00:00:00,7%,,,-61.76,"249,211","122,887","2,590,578",1.9
C835792,29,Female, Albuquerque,,Single,1,,Earrings,2023-04-08 00:00:00,8%,,,22.57,"71,821","119,040","478,016",9.7
C154194,50,Female, Greensboro,,Single,5,,Jewel,2023-04-24 00:00:00,0%,,,25.04,"193,738","42,854","1,070,230",8.4
C184447,45,Female, Omaha,,Married,7,,Armlet,2023-08-11 00:00:00,4%,,,66.06,"236,619","92,769","2,679,329",6.7
C974575,18,Male, Sacramento,,Married,5,,Bracelet,2023-06-29 00:00:00,20%,,,-16.76,"269,367","8,175","2,818,638",1.5
C838603,37,Female, Wichita,,Married,3,,Bracelet,2023-03-12 00:00:00,10%,,,-4.29,"149,597","29,661","2,497,770",4.6
C193226,62,Female, St Louis,,Single,4,,Pendant,2023-08-16 00:00:00,5%,,,97.46,"225,416","103,750","249,499",2.2
C149893,53,Female, Nashville,,Married,7,,Armlet,2023-06-16 00:00:00,19%,,,-29.68,"248,904","3,536","2,147,162",6.0
C259521,27,Male, Atlanta,,Single,4,,Jewel,2023-05-17 00:00:00,4%,,,79.29,"217,121","141,211","963,389",6.3
C189171,72,Female, Cincinnati,,Single,5,,Locket,2023-04-07 00:00:00,5%,,,88.62,"138,381","58,206","746,785",7.4
C379380,63,Male, Oklahoma City,,Married,7,,Earrings,2023-07-17 00:00:00,3%,,,29.15,"147,645","61,361","655,907",7.5
C165869,32,Female, El Paso,,Single,4,,Locket,2023-03-18 00:00:00,1%,,,-91.01,"94,670","145,992","142,956",2.0
C780225,50,Male, Oklahoma City,,Married,3,,Jewel,2023-05-26 00:00:00,7%,,,49.56,"294,443","48,782","2,845,739",3.4
C215491,73,Male, Milwaukee,,Single,6,,Jewel,2023-03-18 00:00:00,5%,,,-21.76,"175,300","111,743","1,902,893",1.1
C859194,60,Male, Sacramento,,Married,6,,Bracelet,2023-08-30 00:00:00,7%,,,13.17,"232,898","184,673","1,199,924",7.1
C886611,40,Female, Louisville,,Single,9,,Armlet,2023-07-26 00:00:00,16%,,,13.94,"258,482","5,204","884,244",7.5
C195611,71,Male, Columbus,,Married,5,,Pendant,2023-05-01 00:00:00,20%,,,-69.4,"178,022","79,218","639,850",3.4
C133013,20,Female, Charlotte,,Married,1,,Locket,2023-07-19 00:00:00,12%,,,91.47,"243,448","8,647","2,721,788",5.7
C814218,54,Female, Chicago,,Married,8,,Ring,2023-08-15 00:00:00,11%,,,-57.85,"106,274","4,896","2,917,014",6.3
C590047,40,Male, Boston,,Single,8,,Bracelet,2023-04-04 00:00:00,19%,,,-44.44,"256,357","145,546","1,339,941",7.4
C595225,19,Female, San Diego,,Single,7,,Jewel,2023-06-17 00:00:00,17%,,,-4.09,"168,292","141,116","234,440",6.9
C330799,23,Male, Memphis,,Single,10,,Ring,2023-07-22 00:00:00,14%,,,48.75,"261,668","154,616","933,023",6.5
C275330,67,Male, Austin,,Single,8,,Jewel,2023-08-04 00:00:00,1%,,,-93.85,"121,718","97,742","245,976",9.6
C929135,25,Female, Los Angeles,,Married,1,,Locket,2023-05-24 00:00:00,8%,,,49.96,"126,096","85,765","87,554",3.3
C256219,31,Female, Denver,,Single,8,,Armlet,2023-05-07 00:00:00,12%,,,87.43,"160,023","4,242","2,311,932",8.7
C306258,36,Male, Raleigh,,Married,4,,Jewel,2023-04-17 00:00:00,19%,,,-20.35,"215,945","66,078","461,431",7.3
C702793,55,Male, Las Vegas,,Married,1,,Earrings,2023-03-30 00:00:00,0%,,,-89.69,"201,430","111,400","2,811,571",8.9
C220210,66,Female, Austin,,Married,5,,Jewel,2023-06-06 00:00:00,8%,,,60.59,"220,130","194,871","529,571",9.6
C261413,65,Female, Portland,,Single,9,,Bracelet,2023-08-27 00:00:00,4%,,,-45.37,"184,418","137,093","2,498,252",5.9
C657494,50,Male, Tucson,,Married,8,,Bracelet,2023-03-24 00:00:00,7%,,,72.12,"149,647","35,860","1,165,782",4.9
C975566,30,Female, New York,,Single,4,,Jewel,2023-03-14 00:00:00,5%,,,63.67,"140,930","28,160","190,263",3.8
C132329,34,Male, Omaha,,Single,7,,Bracelet,2023-07-27 00:00:00,18%,,,31.17,"105,206","65,576","2,929,743",2.5
C461765,51,Female, San Francisco,,Married,4,,Bracelet,2023-04-13 00:00:00,14%,,,-45.35,"233,305","105,757","722,168",6.5
C807744,73,Male, Dallas,,Married,3,,Necklace,2023-07-05 00:00:00,13%,,,-31.99,"107,978","52,505","1,648,429",7.8
C921705,53,Male, Nashville,,Single,8,,Armlet,2023-04-18 00:00:00,19%,,,70.09,"115,227","4,781","245,527",1.0
C461340,68,Male, San Diego,,Married,7,,Earrings,2023-04-06 00:00:00,20%,,,-71.01,"290,150","85,799","126,858",1.2
C892840,39,Male, San Francisco,,Single,8,,Pendant,2023-07-31 00:00:00,14%,,,54.73,"113,471","134,658","1,627,738",7.3
C414487,67,Female, Indianapolis,,Single,10,,Jewel,2023-08-26 00:00:00,3%,,,93.59,"299,910","59,151","85,255",8.6
C953289,57,Female, Chicago,,Single,5,,Armlet,2023-04-15 00:00:00,3%,,,-10.25,"233,402","148,049","2,755,339",8.7
C539981,19,Male, Seattle,,Single,2,,Ring,2023-08-30 00:00:00,10%,,,-50.6,"173,668","102,431","908,895",9.8
C439267,52,Male, Wichita,,Married,7,,Pendant,2023-04-14 00:00:00,20%,,,5.43,"183,203","22,103","385,939",5.5
C386102,52,Male, New York,,Single,2,,Bracelet,2023-08-14 00:00:00,16%,,,-96.57,"233,546","70,551","605,542",6.6
C953711,39,Female, Albuquerque,,Married,2,,Earrings,2023-07-15 00:00:00,11%,,,5.93,"51,973","172,398","293,777",8.7
C357856,44,Male, St Louis,,Single,6,,Locket,2023-05-16 00:00:00,2%,,,67.77,"58,657","51,322","486,182",8.0
C932236,37,Female, Fort Worth,,Married,4,,Pendant,2023-05-31 00:00:00,2%,,,-68.27,"190,881","11,722","1,716,754",4.1
C199514,53,Female, Riverside,,Married,6,,Bracelet,2023-05-22 00:00:00,10%,,,8.26,"242,685","158,017","2,608,100",4.1
C493812,33,Male, Charlotte,,Married,3,,Necklace,2023-04-11 00:00:00,15%,,,-13.47,"176,704","135,734","1,022,373",1.1
C269536,23,Female, Chicago,,Single,4,,Armlet,2023-05-17 00:00:00,20%,,,-62.94,"296,890","196,595","121,435",6.6
C455462,52,Female, St Louis,,Single,10,,Necklace,2023-07-15 00:00:00,20%,,,10.21,"162,227","86,512","2,988,715",7.5
C235074,21,Female, Indianapolis,,Single,5,,Pendant,2023-05-19 00:00:00,14%,,,-31.27,"283,769","169,515","1,679,917",5.4
C644097,39,Male, Mesa,,Married,2,,Jewel,2023-07-14 00:00:00,20%,,,-83.59,"50,947","80,901","993,281",5.7
C993413,72,Female, El Paso,,Married,7,,Necklace,2023-06-15 00:00:00,15%,,,-24.36,"296,822","25,388","780,344",3.2
C651475,34,Male, Milwaukee,,Single,4,,Armlet,2023-08-19 00:00:00,6%,,,-7.04,"262,478","59,657","1,016,992",9.0
C915592,18,Male, San Antonio,,Married,9,,Earrings,2023-07-23 00:00:00,18%,,,24.28,"166,315","100,068","1,204,654",4.9
C283791,22,Female, Omaha,,Married,9,,Necklace,2023-06-15 00:00:00,18%,,,-50.36,"296,862","174,468","1,489,257",2.2
C177051,50,Female, Orlando,,Single,4,,Locket,2023-07-17 00:00:00,9%,,,47.73,"149,477","46,031","2,655,824",5.4
C896724,32,Male, Omaha,,Single,10,,Bracelet,2023-08-04 00:00:00,3%,,,-80.88,"233,134","13,491","1,301,551",5.6
C313393,29,Female, Oklahoma City,,Single,3,,Jewel,2023-07-09 00:00:00,9%,,,75.05,"217,310","75,488","2,683,252",1.6
C987102,68,Female, Milwaukee,,Married,8,,Jewel,2023-07-25 00:00:00,18%,,,45.62,"155,974","2,253","2,857,999",6.1
C665495,32,Female, Portland,,Married,3,,Armlet,2023-04-23 00:00:00,11%,,,-68.84,"212,442","141,707","2,373,714",9.8
C817980,51,Female, Tulsa,,Married,10,,Jewel,2023-07-11 00:00:00,3%,,,31.64,"147,027","165,498","623,222",9.0
C791033,45,Male, Milwaukee,,Married,3,,Pendant,2023-03-20 00:00:00,11%,,,-12.71,"66,603","54,297","281,085",9.8
C857066,56,Male, Chicago,,Married,2,,Bracelet,2023-06-25 00:00:00,18%,,,-67.82,"65,538","43,946","1,805,713",3.3
C103993,31,Male, Newark,,Married,7,,Earrings,2023-05-28 00:00:00,3%,,,68.99,"82,436","165,872","1,721,220",3.8
C230921,66,Male, Norfolk,,Single,1,,Armlet,2023-08-31 00:00:00,10%,,,85.21,"206,690","140,726","103,904",4.4
C879842,35,Female, Portland,,Single,3,,Armlet,2023-06-30 00:00:00,8%,,,51.22,"139,746","164,091","1,172,196",3.9
C900900,70,Male, Seattle,,Single,3,,Locket,2023-08-19 00:00:00,19%,,,4.94,"284,509","193,700","2,677,026",6.4
C131483,48,Female, Indianapolis,,Single,7,,Bracelet,2023-07-09 00:00:00,10%,,,-84.47,"175,783","108,909","1,604,452",8.7
C689289,31,Male, Tucson,,Single,8,,Pendant,2023-03-13 00:00:00,4%,,,-99.76,"219,757","139,268","2,941,533",4.4
C514917,59,Female, Greensboro,,Single,7,,Necklace,2023-06-29 00:00:00,19%,,,-54.23,"218,941","9,401","2,394,957",2.3
C501337,20,Male, Philadelphia,,Married,7,,Locket,2023-07-15 00:00:00,12%,,,33.35,"121,876","70,083","419,569",1.4
C132154,20,Female, San Antonio,,Married,1,,Ring,2023-03-06 00:00:00,7%,,,-14.83,"61,216","135,796","1,145,045",5.5
C918127,53,Female, Atlanta,,Single,10,,Pendant,2023-08-03 00:00:00,13%,,,32.56,"113,483","143,209","776,806",6.4
C629983,56,Male, San Antonio,,Married,6,,Earrings,2023-04-16 00:00:00,0%,,,24.96,"277,197","63,919","2,719,169",8.7
C896956,51,Female, Tucson,,Married,1,,Necklace,2023-05-04 00:00:00,1%,,,23.11,"177,358","25,233","270,067",6.7
C543976,58,Female, Indianapolis,,Single,2,,Necklace,2023-05-31 00:00:00,2%,,,63.07,"179,305","104,124","884,919",4.9
C926835,61,Male, Detroit,,Married,8,,Necklace,2023-05-16 00:00:00,0%,,,14.75,"170,453","4,126","2,726,244",5.3
C525458,68,Male, Indianapolis,,Married,10,,Pendant,2023-04-30 00:00:00,3%,,,34.4,"132,955","77,962","164,834",1.1
C944396,69,Male, Oklahoma City,,Married,4,,Pendant,2023-06-08 00:00:00,17%,,,-46.24,"241,280","22,672","1,004,130",5.2
C860789,21,Female, Boston,,Single,5,,Armlet,2023-07-09 00:00:00,11%,,,72.28,"205,016","66,357","582,082",7.6
C648325,66,Male, San Jose,,Single,9,,Earrings,2023-03-10 00:00:00,7%,,,83.14,"101,943","56,431","968,515",2.1
C213966,20,Male, Indianapolis,,Single,4,,Bracelet,2023-04-17 00:00:00,19%,,,-37.27,"151,062","155,497","1,016,766",8.9
C528420,30,Male, Jacksonville,,Married,6,,Pendant,2023-06-14 00:00:00,8%,,,76.54,"132,601","167,456","1,542,434",5.2
C694670,28,Female, Tulsa,,Single,8,,Pendant,2023-03-31 00:00:00,3%,,,-9.24,"107,435","140,455","2,034,859",6.5
C125394,69,Male, Nashville,,Married,8,,Bracelet,2023-06-06 00:00:00,14%,,,-50.14,"153,998","178,518","1,983,270",1.1
C823224,65,Male, Colorado Springs,,Single,6,,Pendant,2023-07-23 00:00:00,3%,,,62.13,"207,702","49,174","2,331,697",6.3
C681990,53,Male, Raleigh,,Married,7,,Pendant,2023-04-13 00:00:00,1%,,,51.43,"152,570","198,443","1,996,022",4.9
C241133,58,Male, Portland,,Married,10,,Locket,2023-05-06 00:00:00,11%,,,-57.8,"256,103","187,223","353,960",8.9
C545581,47,Male, Tulsa,,Single,9,,Bracelet,2023-04-26 00:00:00,18%,,,-20.4,"208,188","196,672","1,549,677",7.4
C600357,35,Female, Los Angeles,,Married,4,,Necklace,2023-05-07 00:00:00,9%,,,51.43,"160,761","92,417","1,363,164",5.1
C318244,52,Male, Wichita,,Single,6,,Locket,2023-05-09 00:00:00,7%,,,-54.12,"158,342","71,319","1,728,152",9.8
C111392,46,Male, Chicago,,Married,5,,Armlet,2023-05-01 00:00:00,1%,,,-98.81,"151,926","103,338","849,954",8.3
C779329,56,Male, Louisville,,Single,2,,Bracelet,2023-05-12 00:00:00,4%,,,-77.91,"135,829","181,432","613,797",9.1
C451291,60,Female, San Diego,,Single,9,,Bracelet,2023-05-19 00:00:00,2%,,,22.96,"93,445","113,499","1,908,553",2.7
C299167,71,Female, Cincinnati,,Single,8,,Jewel,2023-06-23 00:00:00,9%,,,14.59,"72,889","57,472","1,447,501",1.0
C842302,47,Male, San Antonio,,Married,4,,Armlet,2023-03-19 00:00:00,12%,,,-23.73,"224,689","122,519","2,533,365",9.8
C154518,64,Male, Fort Worth,,Single,8,,Pendant,2023-05-09 00:00:00,7%,,,58.12,"104,339","170,942","2,409,900",5.0
C840435,32,Male, Omaha,,Married,3,,Pendant,2023-06-19 00:00:00,0%,,,-88.16,"101,090","2,315","150,390",2.5
C834395,18,Male, Phoenix,,Single,8,,Necklace,2023-05-01 00:00:00,0%,,,-9.54,"213,544","26,962","2,278,769",2.1
C866071,71,Male, Omaha,,Single,5,,Earrings,2023-06-08 00:00:00,15%,,,29.25,"242,513","46,252","2,152,509",4.0
C778131,44,Male, Milwaukee,,Single,7,,Armlet,2023-03-22 00:00:00,9%,,,-46.56,"88,700","8,510","1,494,592",2.5
C450974,70,Female, Colorado Springs,,Single,5,,Locket,2023-05-09 00:00:00,6%,,,-22.07,"61,831","140,315","2,739,985",2.7
C107833,40,Male, New York,,Single,5,,Ring,2023-07-27 00:00:00,1%,,,-38.15,"205,595","168,430","498,144",3.8
C352563,69,Female, Milwaukee,,Married,2,,Necklace,2023-08-04 00:00:00,15%,,,-99.54,"247,352","74,750","2,467,234",1.6
C299015,52,Female, Tulsa,,Married,3,,Bracelet,2023-08-29 00:00:00,0%,,,74.54,"204,486","155,107","1,022,618",9.7
C210762,37,Male, Long Beach,,Married,10,,Jewel,2023-03-13 00:00:00,14%,,,57.52,"162,188","75,129","1,002,942",7.1
C126566,66,Male, Newark,,Single,9,,Pendant,2023-07-06 00:00:00,13%,,,23.61,"109,537","27,451","1,910,923",6.3
C580030,63,Female, Philadelphia,,Married,1,,Ring,2023-04-11 00:00:00,18%,,,-76.3,"239,009","71,834","1,549,053",6.3
C156556,41,Female, Philadelphia,,Married,2,,Armlet,2023-08-22 00:00:00,0%,,,79.89,"113,292","180,825","1,215,420",6.3
C977404,71,Female, Indianapolis,,Single,10,,Necklace,2023-05-21 00:00:00,13%,,,-28.02,"124,107","71,141","1,660,978",1.0
C536094,33,Male, Columbus,,Married,6,,Necklace,2023-04-03 00:00:00,8%,,,33.82,"95,761","15,623","2,825,002",6.3
C336624,42,Male, Norfolk,,Married,4,,Pendant,2023-07-11 00:00:00,11%,,,93.84,"216,344","51,608","1,635,351",4.3
C557925,59,Male, Nashville,,Single,3,,Necklace,2023-05-09 00:00:00,10%,,,96.89,"292,044","178,587","1,221,117",9.6
C450644,43,Male, Los Angeles,,Single,7,,Ring,2023-06-04 00:00:00,17%,,,89.82,"73,965","194,448","1,393,533",6.1
C178102,68,Male, Greensboro,,Single,10,,Earrings,2023-04-21 00:00:00,3%,,,-39.44,"278,170","188,502","987,356",6.2
C528739,69,Female, Memphis,,Single,8,,Locket,2023-05-09 00:00:00,11%,,,91.77,"112,540","178,094","2,583,990",8.8
C946610,19,Male, Virginia Beach,,Single,8,,Bracelet,2023-05-16 00:00:00,11%,,,26.33,"258,755","94,455","2,562,365",6.5
C858067,60,Male, Norfolk,,Married,7,,Necklace,2023-03-23 00:00:00,19%,,,88.19,"256,954","12,968","2,585,873",1.6
C145938,62,Female, Austin,,Married,9,,Armlet,2023-07-10 00:00:00,15%,,,63.4,"104,228","68,910","2,638,423",9.8
C688183,18,Male, Boston,,Single,1,,Armlet,2023-08-11 00:00:00,7%,,,-29.01,"141,234","3,130","1,814,513",9.1
C898430,54,Male, Philadelphia,,Single,4,,Locket,2023-07-10 00:00:00,5%,,,-39.57,"101,664","79,529","123,223",5.4
C218898,65,Male, Austin,,Single,5,,Jewel,2023-03-25 00:00:00,4%,,,-1.9,"236,701","65,111","340,868",5.3
C181060,38,Male, Oklahoma City,,Single,5,,Locket,2023-07-10 00:00:00,15%,,,-42.56,"173,922","138,253","2,707,966",1.8
C140804,71,Male, Newark,,Single,4,,Pendant,2023-07-15 00:00:00,11%,,,-28.55,"79,709","31,638","1,400,959",6.2
C671483,41,Female, Cincinnati,,Married,3,,Earrings,2023-03-14 00:00:00,14%,,,-27.15,"298,099","103,078","455,934",3.6
C847527,33,Female, Miami,,Married,1,,Pendant,2023-08-19 00:00:00,6%,,,-7.4,"63,526","58,474","2,935,603",1.6
C229063,54,Female, Denver,,Married,10,,Locket,2023-08-28 00:00:00,19%,,,-82.45,"147,543","19,090","1,223,333",1.2
C987207,56,Female, Las Vegas,,Single,6,,Pendant,2023-03-13 00:00:00,10%,,,-25.17,"241,603","138,663","277,568",4.9
C564214,36,Female, Chicago,,Married,8,,Necklace,2023-05-04 00:00:00,6%,,,-61.72,"249,661","185,352","2,855,208",5.0
C803505,43,Female, Jacksonville,,Married,5,,Armlet,2023-07-10 00:00:00,11%,,,-66.69,"124,933","77,804","1,950,533",8.5
C768018,52,Male, Riverside,,Single,8,,Ring,2023-08-11 00:00:00,16%,,,96.31,"228,740","69,981","1,266,342",9.5
C978814,48,Female, New York,,Single,7,,Earrings,2023-06-12 00:00:00,11%,,,23.15,"79,758","74,907","975,330",7.6
C848414,37,Male, Charlotte,,Single,1,,Armlet,2023-03-28 00:00:00,2%,,,68.04,"163,338","102,974","50,250",5.7
C377852,53,Male, Louisville,,Married,9,,Ring,2023-06-24 00:00:00,16%,,,28.47,"115,669","60,237","1,924,215",2.9
C385241,46,Male, Oklahoma City,,Married,2,,Ring,2023-08-31 00:00:00,20%,,,6.0,"196,425","15,879","987,079",8.9
C442194,32,Male, Virginia Beach,,Single,6,,Necklace,2023-05-27 00:00:00,7%,,,46.71,"278,074","170,405","618,387",8.0
C547221,61,Female, St Louis,,Married,2,,Necklace,2023-08-10 00:00:00,12%,,,72.24,"113,393","195,220","427,844",3.9
C336372,24,Male, Jacksonville,,Married,8,,Jewel,2023-06-28 00:00:00,14%,,,95.7,"82,892","119,246","1,790,895",9.1
C635304,23,Male, Houston,,Married,5,,Locket,2023-06-11 00:00:00,8%,,,55.31,"104,945","31,215","696,445",5.4
C248738,58,Male, San Antonio,,Single,2,,Ring,2023-03-22 00:00:00,6%,,,-83.87,"233,780","19,095","584,538",6.4
C459653,71,Male, Kansas City,,Single,10,,Jewel,2023-08-10 00:00:00,3%,,,-94.54,"215,052","132,986","2,100,688",2.5
C489192,67,Female, San Francisco,,Married,2,,Bracelet,2023-06-19 00:00:00,9%,,,50.65,"234,218","109,698","2,961,361",1.8
C743663,41,Male, Atlanta,,Single,9,,Locket,2023-04-06 00:00:00,8%,,,-84.07,"191,693","182,448","655,055",3.2
C354448,64,Female, Denver,,Single,1,,Bracelet,2023-07-06 00:00:00,1%,,,52.46,"210,304","172,193","2,279,378",5.7
C129264,57,Female, Portland,,Married,2,,Pendant,2023-04-18 00:00:00,16%,,,50.16,"231,077","178,410","2,697,182",3.9
C319783,60,Male, Philadelphia,,Single,9,,Armlet,2023-06-26 00:00:00,16%,,,36.51,"147,845","180,518","514,064",3.6
C352289,20,Female, Austin,,Married,3,,Bracelet,2023-05-14 00:00:00,2%,,,-26.51,"120,171","179,584","381,218",4.2
C369367,21,Male, Fresno,,Married,7,,Pendant,2023-06-14 00:00:00,4%,,,-53.72,"262,490","62,909","2,626,994",6.2
C611117,46,Female, Greensboro,,Single,7,,Pendant,2023-03-12 00:00:00,9%,,,-49.84,"205,667","181,010","1,810,287",8.4
C753938,37,Female, New York,,Single,8,,Earrings,2023-06-21 00:00:00,4%,,,27.3,"276,834","87,439","1,189,490",1.4
C796391,52,Male, Kansas City,,Married,1,,Ring,2023-05-18 00:00:00,7%,,,-73.7,"124,064","53,688","82,401",8.4
C660782,60,Female, Jacksonville,,Married,3,,Pendant,2023-07-06 00:00:00,12%,,,-56.72,"73,467","74,142","1,005,776",3.5
C700760,29,Female, Tulsa,,Single,3,,Pendant,2023-03-31 00:00:00,5%,,,-67.57,"143,683","185,367","2,778,372",9.5
C812909,30,Male, Wichita,,Single,10,,Earrings,2023-07-19 00:00:00,14%,,,-21.71,"204,575","107,835","129,868",3.3
C280532,33,Male, Albuquerque,,Single,9,,Locket,2023-03-30 00:00:00,0%,,,98.98,"263,164","180,567","471,910",1.5
C150944,22,Female, Colorado Springs,,Single,8,,Armlet,2023-08-27 00:00:00,3%,,,-72.99,"117,960","8,836","1,426,846",1.5
C391850,67,Male, Newark,,Married,5,,Bracelet,2023-05-03 00:00:00,12%,,,46.0,"211,857","53,124","1,729,501",3.2
C731396,50,Male, Riverside,,Single,2,,Armlet,2023-03-31 00:00:00,13%,,,-97.1,"137,073","20,575","2,203,531",5.2
C759792,59,Female, Chicago,,Single,1,,Pendant,2023-05-05 00:00:00,9%,,,79.35,"98,889","111,530","1,556,654",4.7
C742677,59,Male, El Paso,,Single,2,,Pendant,2023-06-18 00:00:00,5%,,,31.24,"221,797","165,739","204,265",4.6
C550436,63,Female, Cincinnati,,Single,2,,Bracelet,2023-03-06 00:00:00,10%,,,-64.3,"148,933","29,028","985,482",3.1
C148687,73,Female, Nashville,,Married,10,,Locket,2023-06-10 00:00:00,15%,,,-22.03,"93,784","146,365","2,209,411",9.5
C880262,20,Male, Chicago,,Single,4,,Bracelet,2023-06-17 00:00:00,0%,,,0.36,"200,381","139,486","52,265",7.3
C195263,29,Female, Raleigh,,Married,7,,Ring,2023-03-19 00:00:00,6%,,,-65.24,"141,030","58,741","2,299,574",6.7
C602979,67,Male, Newark,,Single,8,,Jewel,2023-05-20 00:00:00,1%,,,-78.68,"76,942","169,744","1,430,154",5.1
C966598,48,Female, Orlando,,Single,10,,Ring,2023-06-08 00:00:00,0%,,,66.34,"285,985","151,602","1,661,378",3.9
C570846,50,Female, Philadelphia,,Single,8,,Jewel,2023-07-20 00:00:00,1%,,,26.18,"287,033","48,413","2,248,356",3.8
C350354,54,Female, Sacramento,,Married,3,,Ring,2023-07-28 00:00:00,13%,,,46.6,"212,224","126,157","316,996",2.1
C656210,56,Male, Milwaukee,,Married,10,,Bracelet,2023-05-04 00:00:00,17%,,,58.03,"120,149","139,752","363,177",4.6
C395354,62,Male, Wichita,,Single,9,,Jewel,2023-06-07 00:00:00,18%,,,-46.85,"227,337","62,591","1,479,550",2.4
C933503,75,Female, Riverside,,Single,10,,Armlet,2023-03-26 00:00:00,18%,,,-3.5,"131,522","129,653","135,866",2.8
C641372,25,Female, Wichita,,Married,2,,Ring,2023-07-10 00:00:00,18%,,,-47.14,"290,220","164,614","1,753,624",6.6
C512428,28,Male, Columbus,,Single,1,,Jewel,2023-07-05 00:00:00,8%,,,-67.4,"81,538","132,477","2,092,002",6.5
C425715,33,Female, Los Angeles,,Married,3,,Bracelet,2023-09-01 00:00:00,12%,,,15.62,"128,403","55,856","1,468,588",6.9
C454702,39,Male, Jacksonville,,Married,9,,Locket,2023-08-06 00:00:00,16%,,,6.27,"277,042","185,454","872,607",2.2
C512066,47,Male, Louisville,,Married,3,,Pendant,2023-08-11 00:00:00,15%,,,-51.52,"183,959","146,559","128,404",4.9
C602446,56,Male, Newark,,Married,8,,Pendant,2023-05-02 00:00:00,11%,,,-56.95,"67,328","177,696","175,971",9.9
C181244,47,Female, Cincinnati,,Single,5,,Armlet,2023-08-12 00:00:00,12%,,,-45.54,"56,253","179,614","2,483,454",4.5
C997091,64,Male, Greensboro,,Married,8,,Ring,2023-07-24 00:00:00,19%,,,13.55,"234,990","172,105","1,793,359",7.2
C854761,54,Female, Boston,,Single,1,,Pendant,2023-06-24 00:00:00,12%,,,-98.12,"70,641","56,611","740,099",3.3
C153298,54,Female, Sacramento,,Single,3,,Ring,2023-05-20 00:00:00,17%,,,79.39,"185,897","149,956","1,935,757",4.9
